oligo_name,source_key,study_type,species,strain,system_model,is_human_system,indication_population,arm_label,arm_description,arm_role,cns_compartment,delivery_route,exposure_duration,timepoint,endpoint_tier,readout_category,readout_name,readout_term_verbatim,readout_value,readout_unit,readout_is_qualitative,n_affected,n_at_risk,comparator_arm,n_affected_comparator,n_at_risk_comparator,statistic,effect_direction,seriousness,assessment_type,organ_system,source_vocabulary,hydroceph_grade,grade_basis,grade_status,ascertainment,ascertainment_basis,attribution_as_stated,attribution_evidence,tox_axis,source_ref,source_location,redistribution,notes
eplontersen,DailyMed_SPL_eplontersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"WAINUA (EPLONTERSEN) INJECTION, SOLUTION [ASTRAZENECA PHARMACEUTICALS LP]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,A,hydrocephalus_event,label_statement_hydrocephalus,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid d7dcb847-71dd-4fff-82d0-d43a465fc096, label published Apr 30, 2026","whole SPL, setid d7dcb847-71dd-4fff-82d0-d43a465fc096, published Apr 30, 2026",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eplontersen_d7dcb847.xml"
eplontersen,DailyMed_SPL_eplontersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"WAINUA (EPLONTERSEN) INJECTION, SOLUTION [ASTRAZENECA PHARMACEUTICALS LP]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,A,ventricular_morphometry,label_statement_ventriculomegaly,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid d7dcb847-71dd-4fff-82d0-d43a465fc096, label published Apr 30, 2026","whole SPL, setid d7dcb847-71dd-4fff-82d0-d43a465fc096, published Apr 30, 2026",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eplontersen_d7dcb847.xml"
eplontersen,DailyMed_SPL_eplontersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"WAINUA (EPLONTERSEN) INJECTION, SOLUTION [ASTRAZENECA PHARMACEUTICALS LP]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_pressure,label_statement_intracranial_pressure,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_pressure_disturbance,"DailyMed setid d7dcb847-71dd-4fff-82d0-d43a465fc096, label published Apr 30, 2026","whole SPL, setid d7dcb847-71dd-4fff-82d0-d43a465fc096, published Apr 30, 2026",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eplontersen_d7dcb847.xml"
eplontersen,DailyMed_SPL_eplontersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"WAINUA (EPLONTERSEN) INJECTION, SOLUTION [ASTRAZENECA PHARMACEUTICALS LP]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_composition,label_statement_aseptic_meningitis,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_composition_disturbance,"DailyMed setid d7dcb847-71dd-4fff-82d0-d43a465fc096, label published Apr 30, 2026","whole SPL, setid d7dcb847-71dd-4fff-82d0-d43a465fc096, published Apr 30, 2026",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eplontersen_d7dcb847.xml"
eplontersen,DailyMed_SPL_eplontersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"WAINUA (EPLONTERSEN) INJECTION, SOLUTION [ASTRAZENECA PHARMACEUTICALS LP]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,B,procedure_complication,label_statement_csf_or_lp,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,delivery_procedure_complication,"DailyMed setid d7dcb847-71dd-4fff-82d0-d43a465fc096, label published Apr 30, 2026","whole SPL, setid d7dcb847-71dd-4fff-82d0-d43a465fc096, published Apr 30, 2026",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eplontersen_d7dcb847.xml"
inotersen,DailyMed_SPL_inotersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"TEGSEDI (INOTERSEN) INJECTION, SOLUTION [CATALENT INDIANA, LLC]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,A,hydrocephalus_event,label_statement_hydrocephalus,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid 3d31f4c0-35bb-c990-e063-6394a90a749f, label published Nov 17, 2025","whole SPL, setid 3d31f4c0-35bb-c990-e063-6394a90a749f, published Nov 17, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_inotersen_3d31f4c0.xml"
inotersen,DailyMed_SPL_inotersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"TEGSEDI (INOTERSEN) INJECTION, SOLUTION [CATALENT INDIANA, LLC]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,A,ventricular_morphometry,label_statement_ventriculomegaly,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid 3d31f4c0-35bb-c990-e063-6394a90a749f, label published Nov 17, 2025","whole SPL, setid 3d31f4c0-35bb-c990-e063-6394a90a749f, published Nov 17, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_inotersen_3d31f4c0.xml"
inotersen,DailyMed_SPL_inotersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"TEGSEDI (INOTERSEN) INJECTION, SOLUTION [CATALENT INDIANA, LLC]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_pressure,label_statement_intracranial_pressure,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_pressure_disturbance,"DailyMed setid 3d31f4c0-35bb-c990-e063-6394a90a749f, label published Nov 17, 2025","whole SPL, setid 3d31f4c0-35bb-c990-e063-6394a90a749f, published Nov 17, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_inotersen_3d31f4c0.xml"
inotersen,DailyMed_SPL_inotersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"TEGSEDI (INOTERSEN) INJECTION, SOLUTION [CATALENT INDIANA, LLC]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_composition,label_statement_aseptic_meningitis,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_composition_disturbance,"DailyMed setid 3d31f4c0-35bb-c990-e063-6394a90a749f, label published Nov 17, 2025","whole SPL, setid 3d31f4c0-35bb-c990-e063-6394a90a749f, published Nov 17, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_inotersen_3d31f4c0.xml"
inotersen,DailyMed_SPL_inotersen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"TEGSEDI (INOTERSEN) INJECTION, SOLUTION [CATALENT INDIANA, LLC]",exposed,NOT_APPLICABLE,subcutaneous,NOT_APPLICABLE,NOT_APPLICABLE,B,procedure_complication,label_statement_csf_or_lp,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,delivery_procedure_complication,"DailyMed setid 3d31f4c0-35bb-c990-e063-6394a90a749f, label published Nov 17, 2025","whole SPL, setid 3d31f4c0-35bb-c990-e063-6394a90a749f, published Nov 17, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_inotersen_3d31f4c0.xml"
eteplirsen,DailyMed_SPL_eteplirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"EXONDYS 51 (ETEPLIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,A,hydrocephalus_event,label_statement_hydrocephalus,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid 33bff678-7829-479e-9110-b8e33a0bc0aa, label published Aug 20, 2025","whole SPL, setid 33bff678-7829-479e-9110-b8e33a0bc0aa, published Aug 20, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eteplirsen_33bff678.xml"
eteplirsen,DailyMed_SPL_eteplirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"EXONDYS 51 (ETEPLIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,A,ventricular_morphometry,label_statement_ventriculomegaly,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid 33bff678-7829-479e-9110-b8e33a0bc0aa, label published Aug 20, 2025","whole SPL, setid 33bff678-7829-479e-9110-b8e33a0bc0aa, published Aug 20, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eteplirsen_33bff678.xml"
eteplirsen,DailyMed_SPL_eteplirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"EXONDYS 51 (ETEPLIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_pressure,label_statement_intracranial_pressure,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_pressure_disturbance,"DailyMed setid 33bff678-7829-479e-9110-b8e33a0bc0aa, label published Aug 20, 2025","whole SPL, setid 33bff678-7829-479e-9110-b8e33a0bc0aa, published Aug 20, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eteplirsen_33bff678.xml"
eteplirsen,DailyMed_SPL_eteplirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"EXONDYS 51 (ETEPLIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_composition,label_statement_aseptic_meningitis,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_composition_disturbance,"DailyMed setid 33bff678-7829-479e-9110-b8e33a0bc0aa, label published Aug 20, 2025","whole SPL, setid 33bff678-7829-479e-9110-b8e33a0bc0aa, published Aug 20, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eteplirsen_33bff678.xml"
eteplirsen,DailyMed_SPL_eteplirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"EXONDYS 51 (ETEPLIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,B,procedure_complication,label_statement_csf_or_lp,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,delivery_procedure_complication,"DailyMed setid 33bff678-7829-479e-9110-b8e33a0bc0aa, label published Aug 20, 2025","whole SPL, setid 33bff678-7829-479e-9110-b8e33a0bc0aa, published Aug 20, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_eteplirsen_33bff678.xml"
golodirsen,DailyMed_SPL_golodirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"VYONDYS 53 (GOLODIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,A,hydrocephalus_event,label_statement_hydrocephalus,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, label published Jul 08, 2025","whole SPL, setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, published Jul 08, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_golodirsen_35c227d1.xml"
golodirsen,DailyMed_SPL_golodirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"VYONDYS 53 (GOLODIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,A,ventricular_morphometry,label_statement_ventriculomegaly,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,ventricular_enlargement,"DailyMed setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, label published Jul 08, 2025","whole SPL, setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, published Jul 08, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_golodirsen_35c227d1.xml"
golodirsen,DailyMed_SPL_golodirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"VYONDYS 53 (GOLODIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_pressure,label_statement_intracranial_pressure,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_pressure_disturbance,"DailyMed setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, label published Jul 08, 2025","whole SPL, setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, published Jul 08, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_golodirsen_35c227d1.xml"
golodirsen,DailyMed_SPL_golodirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"VYONDYS 53 (GOLODIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,B,csf_composition,label_statement_aseptic_meningitis,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,csf_composition_disturbance,"DailyMed setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, label published Jul 08, 2025","whole SPL, setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, published Jul 08, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_golodirsen_35c227d1.xml"
golodirsen,DailyMed_SPL_golodirsen,regulatory_label,human,NOT_APPLICABLE,FDA prescribing information (Structured Product Label),TRUE,NOT_REPORTED,labelled population,"VYONDYS 53 (GOLODIRSEN) INJECTION [SAREPTA THERAPEUTICS, INC.]",exposed,NOT_APPLICABLE,intravenous,NOT_APPLICABLE,NOT_APPLICABLE,B,procedure_complication,label_statement_csf_or_lp,NOT_APPLICABLE,NOT_REPORTED,verbatim_label_text,TRUE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_REPORTED,no_change,NOT_REPORTED,regulatory_labelling,NOT_APPLICABLE,FDA SPL / LOINC section coding,0,0 = the current prescribing information contains no statement matching this endpoint concept (SCHEMA.md rubric grade 0).,provisional,measured_null,"Derived from absence across the full label text. A label lists identified risks, not everything that was looked for and not found, so this is weaker than a trial-arm zero. See METHODOLOGY.md OI-01.",not_discussed,No statement; no attribution to record.,delivery_procedure_complication,"DailyMed setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, label published Jul 08, 2025","whole SPL, setid 35c227d1-5b24-44b0-b5d3-f0f6b1c46bd5, published Jul 08, 2025",public_domain,"DailyMed v2 API, retrieved 2026-08-29. Label XML committed at sources/raw/dailymed_golodirsen_35c227d1.xml"
